220000,netpluz.sg,HTTPSonly
221000,atp.fm,HTTPSonly
222000,mappr.co,HTTPSonly
223000,hear-it.org,HTTPSonly
224000,nikkei.jp,neither
225000,china-zrg.com,neither
226000,mountainsteals.com,HTTPSonly
227000,faxvin.com,HTTPSonly
228000,luarmor.net,HTTPSonly
229000,herbalessencesla.com,HTTPSonly
230000,spi.uz,HTTPSonly
231000,growfinancial.org,HTTPSonly
232000,coinomi.com,HTTPSonly
233000,ccv.church,HTTPSonly
234000,retailtrends.nl,HTTPSonly
235000,refurbed.com,HTTPSonly
236000,verycdn.net,neither
237000,etraveligroup.com,HTTPSonly
238000,zenra.net,HTTPSonly
239000,111tt.icu,neither
240000,johnnie-o.com,HTTPSonly
241000,jjbearings.cn,both
242000,discoverlancaster.com,HTTPSonly
243000,laurenceking.com,HTTPSonly
244000,dorsten.de,HTTPSonly
245000,2040-parts.com,HTTPSonly
246000,rpfm.ru,HTTPSonly
247000,gloriafood.com,HTTPSonly
248000,painfulpleasures.com,HTTPSonly
249000,asdatyres.co.uk,HTTPSonly
250000,nbr.gov.bh,both
251000,topworking.vn,HTTPSonly
252000,csolve.net,both
253000,kindroid.ai,HTTPSonly
254000,abclegal.com,HTTPSonly
255000,simul-china.com,HTTPonly
256000,karoo.com.br,both
257000,morden01.com,neither
258000,mobiili.fi,HTTPSonly
259000,zooanimalsexporn.com,both
260000,sunworksnepal.com.np,both
261000,ionline.com.au,HTTPSonly
262000,clickthis.blog,HTTPSonly
263000,9hf.com,HTTPonly
264000,hcmed.org,HTTPSonly
265000,englishonlinehelp.com,both
266000,daltan.hu,both
267000,webhaus.com.br,HTTPSonly
268000,fit4brain.com,HTTPSonly
269000,penneo.com,HTTPSonly
270000,rupt.dev,HTTPSonly
271000,jalizer.com,HTTPonly
272000,ivbt.ru,HTTPSonly
273000,animesubvn.tv,both
274000,cctalk.com,HTTPSonly
275000,96nmdqufhz.com,both
276000,streameast2.com,HTTPSonly
277000,forceofnatureclean.com,HTTPSonly
278000,rb.net,neither
279000,gry-planszowe.pl,HTTPSonly
280000,writingclasses.com,HTTPSonly
281000,shahrebours.com,HTTPSonly
282000,e-explorer.jp,HTTPSonly
283000,web-wings.net,HTTPSonly
284000,upfoot.in,HTTPSonly
285000,valorantpornhentai.com,HTTPSonly
286000,leakedbb.com,HTTPSonly
287000,linkeservices.com,neither
288000,rewardcloud.net,neither
289000,mcdonalds.com.ar,HTTPSonly
290000,littlecigogne.com,HTTPSonly
291000,adad.ir,neither
292000,dnstech.ru,neither
293000,inovacaotecnologica.com.br,HTTPSonly
294000,101espn.com,HTTPSonly
295000,b242ya.ru,HTTPSonly
296000,wichitafallstx.gov,both
297000,rhbtradesmart.com,HTTPSonly
298000,u16866.com,both
299000,gnanagharjane.com,HTTPSonly
300000,writingforums.org,HTTPSonly
301000,paris-arc-de-triomphe.fr,HTTPSonly
302000,atwonline.com,HTTPSonly
303000,january.com,HTTPSonly
304000,itovn.com.vn,both
305000,ctoy.com.cn,HTTPSonly
306000,cotdns.net,neither
307000,drbrownsbaby.com,HTTPSonly
308000,tlfapparel.com,HTTPSonly
309000,justdating.net,both
310000,memozor.com,HTTPSonly
311000,minzdrav.uz,neither
312000,nova1.net,both
313000,cravingtasty.com,HTTPSonly
314000,apk-download.co,both
315000,trinaturk.com,HTTPSonly
316000,mostbetoyna.ru,neither
317000,slotozal-official.xyz,both
318000,totowuhan.com,HTTPSonly
319000,sojourncreed.life,HTTPonly
320000,backabuddy.co.za,HTTPSonly
321000,ggcdncc65.shop,both
322000,osijek031.com,HTTPonly
323000,truththeory.com,HTTPSonly
324000,casino-joy.click,HTTPSonly
325000,biodat.ru,both
326000,crealitycloud.cn,HTTPSonly
327000,jkcottonclub.com,both
328000,ester.ee,HTTPSonly
329000,ahanonline.com,HTTPSonly
330000,aksinet.net,HTTPSonly
331000,gamingdns.top,HTTPSonly
332000,agencedpc.fr,both
333000,vulkan-prestige.link,HTTPSonly
334000,livingston.com,HTTPSonly
335000,metapolar.hu,HTTPSonly
336000,belties.shop,HTTPSonly
337000,defamer.com,neither
338000,learningcloud.me,HTTPSonly
339000,sabon.ro,HTTPSonly
340000,tennwireless.com,HTTPSonly
341000,king-vulcan.biz,HTTPSonly
342000,ejercito.mil.co,HTTPSonly
343000,abstractwebhost.com,both
344000,festive-lights.com,HTTPSonly
345000,myschoolsask.ca,HTTPSonly
346000,stealthgpt.ai,HTTPSonly
347000,aware3.net,HTTPSonly
348000,astons.com,HTTPSonly
349000,houseofstaunton.com,HTTPSonly
350000,bilgibizden10.com,HTTPSonly
351000,dev4dev.ru,HTTPSonly
352000,tnk12.gov,neither
353000,royalsundaram.in,HTTPSonly
354000,avivare.com,HTTPSonly
355000,etsyhunt.com,HTTPSonly
356000,thereisadayforthat.com,HTTPSonly
357000,crapuleparis.com,both
358000,gigapower.com,HTTPSonly
359000,hostedns.com.au,both
360000,orsrika.co.il,HTTPSonly
361000,trainercentralsite.com,HTTPSonly
362000,kcg.ac.jp,HTTPSonly
363000,hotelclub.com,neither
364000,soundtrapedusummit.com,HTTPSonly
365000,salezap.ru,HTTPSonly
366000,nisshin.com,HTTPSonly
367000,tiws.com.ar,neither
368000,indiabiodiversity.org,HTTPSonly
369000,diarioinforme.com,both
370000,stop-ttip.org,neither
371000,cruisesheet.com,HTTPSonly
372000,mccno.com,HTTPSonly
373000,antifilter.download,HTTPSonly
374000,hoa44trk.com,both
375000,secure-by-design.com,HTTPSonly
376000,easeus.fr,HTTPSonly
377000,viax.io,HTTPSonly
378000,dakotanames.com,neither
379000,lumberliquidators.com,HTTPSonly
380000,usenet-fr.net,both
381000,aviator-mostbet-casino.ru,HTTPSonly
382000,fuku-e.com,HTTPSonly
383000,lgecloudapm.com,neither
384000,olimp1g7w.xyz,neither
385000,colombiawebs.net,HTTPSonly
386000,fts-foxnews.com,neither
387000,hot-cartoon.com,both
388000,booksc.eu,HTTPSonly
389000,jbl.no,HTTPSonly
390000,sochifeya2.mobi,HTTPSonly
391000,fcdnipro.ua,HTTPonly
392000,fclorient.bzh,HTTPSonly
393000,natlot.be,neither
394000,bulletpointmountingsolutions.com,HTTPSonly
395000,glera.net,neither
396000,asian-bondage.com,both
397000,icdsoft.com,HTTPSonly
398000,hazi.ro,HTTPSonly
399000,ube-yanagiya.co.jp,HTTPSonly
400000,cbscorporation.com,HTTPSonly
401000,biogossip.com,HTTPSonly
402000,datacenter-insider.de,HTTPSonly
403000,uiverse.io,HTTPSonly
404000,voxivo.com,HTTPSonly
405000,capital.com.ph,HTTPSonly
406000,jetgram.io,HTTPSonly
407000,themdc.org,HTTPSonly
408000,abude.ru,neither
409000,viva64.com,HTTPSonly
410000,orca-88.space,neither
411000,gtcocalcomp.com,HTTPSonly
412000,marvellover.com,HTTPSonly
413000,ktokyda.ru,HTTPSonly
414000,over-lap.co.jp,HTTPSonly
415000,assignmentpro.com,HTTPonly
416000,moneycazino.com,HTTPSonly
417000,chinacars.com,neither
418000,webnice.ru,HTTPSonly
419000,sopula.com,HTTPSonly
420000,mybusinesswebsite.com,both
421000,deadstate.org,HTTPSonly
422000,onlinedisclosures.co.uk,HTTPonly
423000,rds.net.pk,HTTPSonly
424000,couponsherpa.com,neither
425000,viatepigan.com,both
426000,duhoctrungquoc.vn,HTTPSonly
427000,josh.org,HTTPSonly
428000,inet-center.ru,both
429000,noldus.com,HTTPSonly
430000,planonsoftware.com,HTTPSonly
431000,vromansbookstore.com,HTTPSonly
432000,pushbulletusercontent.com,both
433000,scoutapp.ai,HTTPSonly
434000,preaching.com,HTTPSonly
435000,cy2hand.com,HTTPonly
436000,mp3fitz.com,HTTPSonly
437000,ozcountrymile.com,HTTPSonly
438000,dotemu.com,HTTPSonly
439000,peach.ne.jp,both
440000,damaislot.org,HTTPSonly
441000,stateintestacylaws.com,HTTPSonly
442000,hypotheekshop.nl,HTTPSonly
443000,bcps.k12.md.us,neither
444000,housekeep.com,HTTPSonly
445000,db-reisewunschzettel.de,HTTPSonly
446000,internetwines.com,HTTPSonly
447000,thedarkknightrises.com,both
448000,best-serial.com,HTTPSonly
449000,puv.fi,HTTPSonly
450000,todelete.com,HTTPonly
451000,skincarebyalana.com,HTTPSonly
452000,reconditeprison.com,HTTPSonly
453000,atb7pokerdom.com,HTTPSonly
454000,hurma.work,HTTPSonly
455000,cybernetbc.ca,neither
456000,streamready.in,both
457000,pica-resort.jp,both
458000,cardaccesproquick.sbs,both
459000,isetl.org,HTTPSonly
460000,perryproperty.co.nz,neither
461000,brokestraightboys.com,HTTPSonly
462000,okrwmi.top,HTTPSonly
463000,pokerdom7p.com,HTTPSonly
464000,akita-bank.co.jp,both
465000,onlynut.net,HTTPSonly
466000,mottohub.com,both
467000,eldocasinoz.xyz,HTTPSonly
468000,miint.net,neither
469000,tengtoolsusa.com,HTTPSonly
470000,holzland.de,HTTPSonly
471000,alcomag.ru,both
472000,internetmandns.com,neither
473000,tcenet.net,HTTPSonly
474000,caixaconsorcio.com.br,HTTPSonly
475000,hnt.com.br,HTTPSonly
476000,nwxs19.com,both
477000,th-rms.co.uk,HTTPSonly
478000,naigai-gr.co.jp,HTTPSonly
479000,zhealthehr.com,HTTPSonly
480000,refpabxdce.top,HTTPSonly
481000,wnt.com.br,neither
482000,onlinecasinohex.ca,HTTPSonly
483000,myotcstore.com,HTTPSonly
484000,critmc.net,HTTPSonly
485000,itotdel.info,HTTPSonly
486000,miarens.ir,neither
487000,eldoradocasino-ljn.top,neither
488000,ecobux.store,HTTPSonly
489000,brm.io,HTTPSonly
490000,webarena.com.au,neither
491000,volkswagen.cz,HTTPSonly
492000,adobeposa.com,neither
493000,gme.com,HTTPSonly
494000,gu84b.top,neither
495000,qoshe.com,HTTPSonly
496000,flypass.com.co,HTTPSonly
497000,vulcano-official-slots.com,HTTPSonly
498000,jetcassiono-russia1.top,both
499000,delboniauriemo.com.br,HTTPSonly
500000,muzhiwan.com,HTTPSonly
501000,jet-cazino6.win,both
502000,webadepthost.co.uk,both
503000,refpaxmzuq.top,HTTPSonly
504000,biz.com,HTTPSonly
505000,rajantwanabashu.com.np,HTTPonly
506000,watchseries8.to,HTTPSonly
507000,wgauradio.com,HTTPSonly
508000,kvif-fresh-casino.top,both
509000,magar.cl,both
510000,admiralx-ksq.top,HTTPSonly
511000,admiralx-psp.top,both
512000,faceprep.in,HTTPSonly
513000,emedixus.com,HTTPSonly
514000,trcot.net,neither
515000,deals75.com,HTTPSonly
516000,funkelfaden.de,HTTPSonly
517000,foyer.lu,HTTPSonly
518000,fizabet.com,HTTPSonly
519000,cotedazur.jp,HTTPSonly
520000,greenwich9.ru,HTTPonly
521000,kukudm.com,HTTPonly
522000,hendrickhealth.org,HTTPSonly
523000,intergeo.de,HTTPSonly
524000,icap.com,HTTPSonly
525000,sgr.nl,HTTPSonly
526000,aeddinc.org,HTTPSonly
527000,spreeradio.de,HTTPSonly
528000,rola.vip,neither
529000,fnafgo.com,HTTPSonly
530000,straightpress.jp,HTTPSonly
531000,kokote.fr,HTTPSonly
532000,freshcasino-rezak.top,both
533000,eldoradocasino-ast.top,HTTPSonly
534000,piccin.jp,HTTPSonly
535000,tucanos.com,HTTPSonly
536000,brentfordtw8.com,HTTPonly
537000,khongcogidau.top,HTTPSonly
538000,einvoice.vn,HTTPSonly
539000,dohler.com.br,neither
540000,admeca.kr,HTTPSonly
541000,colgatepalmolive.it,HTTPSonly
542000,geometroit.com,both
543000,link-tap.com,HTTPSonly
544000,paranix.eu,HTTPSonly
545000,srv-it.de,HTTPonly
546000,wxw.media,neither
547000,tena.com.br,HTTPSonly
548000,desertcart.co.uk,HTTPSonly
549000,gtarp.ru,HTTPSonly
550000,bescom.co.in,HTTPSonly
551000,m37auction.com,HTTPSonly
552000,tunbridgewells.gov.uk,HTTPSonly
553000,advantech.com.cn,HTTPSonly
554000,laoistoday.ie,HTTPSonly
555000,multipledns.com,HTTPonly
556000,lustflesh.com,HTTPSonly
557000,jiareba.com,HTTPonly
558000,wildclient.ru,HTTPSonly
559000,mailtwo.com,HTTPSonly
560000,luckycola.bet,HTTPSonly
561000,admiralx-rjff.buzz,HTTPSonly
562000,soliditet.se,HTTPSonly
563000,jxgydj.com,both
564000,sanmishahost.com,both
565000,adveo.com,HTTPSonly
566000,laihoana.com,HTTPSonly
567000,wholesale-electrical-supply.com,neither
568000,hcqp9999.com,HTTPonly
569000,gzmiaoying.com,HTTPonly
570000,shorelinewa.gov,HTTPSonly
571000,crystalradio.cn,neither
572000,gotestprep.com,both
573000,vulkanplatinum-sloty.click,HTTPSonly
574000,24jam.buzz,HTTPonly
575000,nungkai.com,HTTPSonly
576000,tameteo.nl,HTTPSonly
577000,voteriders.org,HTTPSonly
578000,icoi.org,HTTPSonly
579000,iikaeru.com,HTTPSonly
580000,frank-casinoo.club,HTTPonly
581000,saowz.com,both
582000,maxbets-sports-betting.club,HTTPonly
583000,hipatiapress.com,HTTPSonly
584000,goulile.com,both
585000,kirche-bremen.de,HTTPSonly
586000,vnxoso.gg,both
587000,yidaxinyuan.com,both
588000,bgbls.com,both
589000,bulgartel.bg,HTTPSonly
590000,policeauctionscanada.com,HTTPSonly
591000,elga.gr,HTTPSonly
592000,melbet-app.site,HTTPSonly
593000,meixiang720.com,both
594000,rangecast.com,HTTPSonly
595000,centurionim.com,HTTPSonly
596000,vavada-zerkalo8.buzz,both
597000,130slottica.com,HTTPSonly
598000,melbet67217.com,neither
599000,sctkxjc.com,HTTPonly
600000,yagihashi.co.jp,HTTPSonly
601000,color.io,HTTPSonly
602000,hamafarin.ir,HTTPSonly
603000,modelosimples.com.br,HTTPSonly
604000,safahome.com,HTTPSonly
605000,xemphim.app,HTTPSonly
606000,s5y.io,neither
607000,navarracapital.es,HTTPSonly
608000,clubs-leo.xyz,HTTPSonly
609000,irsss.ca,HTTPSonly
610000,stavklad.ru,HTTPonly
611000,cdhich.com,both
612000,vendetuarma.com,HTTPSonly
613000,xn----btbtmnjn.xn--p1ai,both
614000,azino777-d2i2x.icu,HTTPSonly
615000,233joycasino.top,HTTPSonly
616000,loaney.es,HTTPSonly
617000,77-azinomobile.ru,HTTPSonly
618000,deginvest.de,HTTPSonly
619000,seikun.co.jp,HTTPSonly
620000,newacademic.net,HTTPonly
621000,cardinalcorp.com,HTTPSonly
622000,zhixiangtongtao.com,HTTPonly
623000,aimst.edu.my,HTTPSonly
624000,alphega-farmacie.ro,HTTPSonly
625000,zsjjrhy.com,both
626000,gold-miners.site,HTTPSonly
627000,vulcan-mobile.club,HTTPonly
628000,50reefs.org,HTTPSonly
629000,penggeshuofang.com,both
630000,ayybyyy.com,neither
631000,thuuz.com,HTTPSonly
632000,stoodnt.com,HTTPSonly
633000,hnsywlkj.com,HTTPonly
634000,b1g.one,both
635000,theunionleader.com,HTTPonly
636000,emma-sleep.com.ph,HTTPSonly
637000,easytechhome.com,HTTPSonly
638000,thepornbuzz.com,HTTPSonly
639000,zhilingcy.com,HTTPonly
640000,bathabbey.org,HTTPSonly
641000,bornete.com,HTTPSonly
642000,nhathuocviet.vn,HTTPSonly
643000,orologidiclasse.com,HTTPSonly
644000,wunderkopf.de,HTTPSonly
645000,fonbet-a78c3.com,HTTPonly
646000,goleapfrog.com,HTTPSonly
647000,riobet-141.ru,HTTPSonly
648000,limak.az,HTTPSonly
649000,insidethevatican.com,HTTPSonly
650000,kramp.ru,HTTPSonly
651000,teror.es,HTTPSonly
652000,pokerdomked.top,HTTPSonly
653000,knifeinformer.com,HTTPSonly
654000,silkair.com,HTTPSonly
655000,efusionworld.net,HTTPSonly
656000,yshghs.com,both
657000,aquarium.bg,HTTPSonly
658000,thekitchenemporiumanderson.com,HTTPSonly
659000,pokerdom-ru1.fun,HTTPSonly
660000,pointonenav.com,HTTPSonly
661000,mixcar.ru,HTTPSonly
662000,attitash.com,both
663000,pornokyb.com,both
664000,booicasino-sdp.top,HTTPSonly
665000,rocket-inc.net,both
666000,salomaozoppi.com.br,HTTPSonly
667000,zxtfz.com,HTTPonly
668000,nanjingyoulin.com,HTTPonly
669000,blackstonepublishing.com,HTTPSonly
670000,shurenyb.com,both
671000,libnauka.ru,HTTPSonly
672000,kelas.work,HTTPSonly
673000,soccer-history.com,HTTPSonly
674000,uzbek-porn.top,HTTPSonly
675000,lordserial.casa,neither
676000,yammienoob.co,HTTPSonly
677000,superplayer-club.com,HTTPonly
678000,thomashinder.com,HTTPSonly
679000,reelproductionshd.com,both
680000,yme.gr,neither
681000,cs-go-go.top,HTTPSonly
682000,jotowo.com,HTTPonly
683000,noamazonaseassim.com,HTTPSonly
684000,xtspost.com,HTTPonly
685000,sansec.io,HTTPSonly
686000,nanjiayanke.com,HTTPonly
687000,ty-textiles.com,HTTPonly
688000,zincring.com,both
689000,lucrosa2023.xyz,HTTPSonly
690000,arcblock.io,HTTPSonly
691000,ximxim.com,HTTPSonly
692000,latigi.com,HTTPSonly
693000,twthchina.com,HTTPonly
694000,netwatch360.com,HTTPSonly
695000,pinupoficialnoecasinotop777.win,HTTPSonly
696000,shunxishun.com,HTTPonly
697000,azinoslot.tech,HTTPSonly
698000,gangshanghuaqipai.com,HTTPonly
699000,leonbets-mlv8.site,HTTPSonly
700000,bee-ev.de,HTTPSonly
701000,atlantamission.org,HTTPSonly
702000,southseas.com,HTTPSonly
703000,sol44.casino,HTTPSonly
704000,7k-casino-ru.online,HTTPSonly
705000,russia-today.ru,HTTPSonly
706000,pinup-officialniisite13win.win,HTTPSonly
707000,szshanzhe.com,both
708000,rating-casino183-2023.win,HTTPSonly
709000,xinronghuagong.com,HTTPonly
710000,cristalinedejour.fr,HTTPonly
711000,pokerdom-cno5.top,neither
712000,bayernwelle.de,HTTPSonly
713000,tns.co,HTTPSonly
714000,kingjohnnie.live,HTTPSonly
715000,eureka-24-08.top,both
716000,deventrade.com,HTTPSonly
717000,friendshiptrivia.com,HTTPSonly
718000,alutech.ru,HTTPSonly
719000,duoduojupin.com,HTTPonly
720000,pornoskazka9.org,HTTPSonly
721000,ld-333.com,HTTPonly
722000,booseries.online,neither
723000,lyydyl.com,HTTPonly
724000,ldmk.co.jp,both
725000,clubsgoldi.xyz,HTTPSonly
726000,smclassiccars.com,HTTPSonly
727000,babobotanicals.com,HTTPSonly
728000,roblox.ge,HTTPSonly
729000,eldoradocasino-kti.top,neither
730000,capt.org.uk,HTTPSonly
731000,seriousfactory.com,both
732000,kokshetau.asia,HTTPSonly
733000,wunderlabel.com,HTTPSonly
734000,biletwise.com,HTTPSonly
735000,pin-up-casino-sp9.top,HTTPSonly
736000,fangirlish.com,HTTPSonly
737000,maxicom.cz,both
738000,ice-casino.it,HTTPSonly
739000,diveboard.com,HTTPSonly
740000,otora.info,HTTPSonly
741000,rollingriver.com,HTTPSonly
742000,brandizzi.com,HTTPSonly
743000,saimoveis.com.br,HTTPSonly
744000,mono-iki.com,HTTPSonly
745000,fuukpusi.com,HTTPSonly
746000,wowbabel.com,HTTPSonly
747000,bezdepswin.com,HTTPSonly
748000,devcgroup.com,HTTPonly
749000,terrancle.net,HTTPSonly
750000,nsunfintech.com,HTTPonly
751000,leonbets-mlv10.site,HTTPSonly
752000,starkautosales.com,both
753000,region10.org,HTTPSonly
754000,borisboroda.ru,HTTPSonly
755000,votejohndantzler.com,both
756000,guitarkit.shop,HTTPSonly
757000,e-laziostore.it,HTTPSonly
758000,parasol.ua,HTTPSonly
759000,chief-floraldesigner.com,HTTPonly
760000,asnhosting.com,both
761000,lvdaguangg.com,HTTPonly
762000,sdhuesca.es,HTTPSonly
763000,iatserv.com,HTTPSonly
764000,datspush.com,HTTPSonly
765000,facuminas.com.br,HTTPSonly
766000,omf.net.au,HTTPSonly
767000,metodist.ru,neither
768000,adidas.in,neither
769000,tsc.k12.in.us,HTTPSonly
770000,hwhost.in,HTTPSonly
771000,uzio.com,HTTPSonly
772000,twitscoop.com,HTTPSonly
773000,agentcubed.com,HTTPSonly
774000,ag-co.com,both
775000,clayelectric.com,HTTPSonly
776000,gazzettadisiena.it,HTTPSonly
777000,unclaimedfreightfurniture.com,HTTPSonly
